sequence,16S_rRNA_Count
2e3e693f9831bb992d662a16f416e551,2
4ea26ad8c82793a4b859040a7d24c7ba,1
9631af4186f92728c26c5cb94fd581db,1
092b781a44fa58d087f005ab1df754f7,1
9b44e7e89f7c795f352f672c1f16f1b0,1
c9f7e7b1bbc0cd09a24c221820329012,1
7653cdca9bdece4101e95cd83ac1fc8e,1
61131780e0c9d8ae217c87d95d6eb56a,2
63aa2642887992a0022a55123dcc1cca,1
0b2941312eb9be7d1459c2bbe96e32c8,1
2012e3cdc762fdec0705fec98bade49e,1
a29d767e63a144e78da1248caa1a2e33,1
3df4136c262120bd58359b0ad4568645,1
dbd500ec9c52f7173d2f8b962c889f0a,2
fb0079a6021e416b0f25ecdd43e4365b,1
29afefe258530e06e9aba3030b0b28d1,1
c3c9bb7341d5c29c6f95820bbd8654a0,1
2232fb0e3d6de8790dffdb9dd6143506,1
0592de7956117ed76da672e10d796fcb,1
9fb8bea127c215788d7f48c3eed7391e,1
3a54d4e72af90b9c2fd50d7d1bb0336b,2
13b37f16974ec6342a3f85e79dbe9537,2
d54b0075407a475fac684170138a96ba,1
151c050138f857f72c8eb338b8a24dcf,1
98211338ae1114855cb883b4d2a7dc17,1
754cfdd211bdea2054a2ba3f15f9d9c9,1
393c7de311c8bacd765879dee227e59d,1
449e9aea10b13a4768a34f9ca2789272,2
07d48f7fa1309f9ba2e00beecc3a56e5,1
4757e04a2422906e9e951ba19909e469,3
3f28b18b23303818cded4a1774853a4f,1
0138e7e1a02507de4aaf66faa4e2fbc3,1
92d18ea747f403fe03d91cd684afb156,1
5fd5e16d3354d0782d48997b2c0883c9,1
e4f4a51e1ee5a37ea3a754d111ea64a4,1
1ff0f30ae30b0a0e71b2524aef0712b1,1
85ff761778c240c8bc58ca9d4c87277c,1
90437af94f673f2ee4049ecebf0aa8a3,2
36e53ad0ffae4ab5c9635baef1e83287,1
ce5c40f7870c66b9707a8627996c3f97,1
6d074b65e6e32ef6910fd2a3882d362b,1
c88c86281eed94a77debc53de0768984,1
fbf1c96f4e79bff3eee9dcc4ad2f551c,3
f8f623937bcd5df4818713b9c999a5ee,2
76d54272862d5d82f4c6e57ede1083ef,1
ee4c063dd96df0881796e058ca189a0a,3
f7a9777af451ad7518cd3f6cb3b0638e,1
852df096f93716379a1579d654dff48c,1
91e3a2b64392b83f182515a37dba419c,1
63bd25ae0ce65d365040328a48c8e565,1
ac567a0593d0e529370757878b30e45f,2
3872f985f67cbd4663c3696418de8e7e,1
54db02e8128110066d8ff0df036f675d,1
3e8583c311bae82a481f5a8b1a356ed5,1
8871df4e3272c627a1037c3bc13f234e,1
6696d9f31a0193c0300c39ab784af88f,1
707c4608a406627bc9cb20368fcd9896,1
56cc45bd24c14a0fd0425e9d5b777e0d,3
accf4965f937bab433d6e90727c7f34e,1
2d23ed2e3ab0c3f345d38d3962c8df2a,1
bc4076fb81f299a64b3adefff8d51947,1
92966ada7b4b5951ad928ee62f0c417e,1
2525fd07fbb80c2c6764b566f2fb3eed,1
18ea06b0edf91e36cb2efaf2159d8984,1
d8557af3e7ac1302edc1b5ec01ada31c,1
4bb653e9009ae70890d6263e45e8eddc,1
c750f208d3b2cb23fb9b10c3c8a31fc8,1
a2d84bf5673164e647008d85794cfc86,1
69109da662d471b1e142b38ac02f87c7,2
851a1c0fff5b3acc82fa91298c090a34,1
cb79c77fdf656028b881809d186853b3,1
16b5e084ce3fa000b8baf838d1651cac,1
0866acfdebde7c80cdb63b297c774958,1
765bfe22845848f087ae93f7cece7bca,1
0a30472e550a16b6b9eb95a469c0659a,1
4478d9f66334d0f8cf1ba581f9a94890,1
c2028b5e09404fc3a006d498978e7548,1
36b3122a675626538f12d33af810b9aa,1
de681d9e1507c24f5ef365082335a040,2
90626546801868e251dfac65f00898c9,1
863d729dbc2a30a05de314b2b32bd90b,2
c15c600f73ffcb8c960a882e1f8541d2,2
c5fe55e55a54dcabe3b59f778d36dd78,1
e7a03c99c180d5cf2ef6ca4f00b0c9be,1
6dc54bffbb307dbacfc946be27000a86,1
911f8b180d29ab0848d74d1d378e7bf2,1
5447387f2e042b426b272866c391f08d,1
ac78f7aebe894c32e80f887051c626e5,1
326fee9660b85833034963ad2d1134eb,1
daae3699c460e7d41ec585f2d1241c4f,1
f3cd7b171075988ad38221c0c8dd3386,2
0f212dc35d89f613fd3a0ba4e842d0fe,1
8c1d7a1ea86fa7fc8e3aff8f19ef3272,3
d5d2bf4d129789bf859022fe97be2955,2
e9b580c7044277029a0038be8efcd180,1
f073b46725776297f71654243b5b17bd,1
1adfcc4dced6a22ab5e9f5a3bf1a55a5,2
9094f39bc33a26e3c004e464482fdec1,1
eef31e45512aff1b976032154117d185,2
dece229111b077593ad1a6345961bc74,2
252ba0276b58c6239fcabd31c6082a06,1
9452bcb1bb417402dfc3a85319ee6fb8,1
de71c4f0817f76683338a61fa3097716,1
7f74596de9cdffd3c21a645567e18ad0,3
c50ef1f9d08b7358614c59f4561a1497,1
b7602607a40bf18e54521c7dcbcffd4e,1
fdb05d279c89374c309103fc34db6a1e,1
0054903e93ac5d8b79fd427a53d4fb4a,2
fd3e69a3122ce77fb068aba247788adf,3
61945993b4eb219866f0ed1a79e13896,1
49fe51515f72465659e81668e601a33d,2
210103819517329a90f0656fbf1639ec,1
4e07a637a46bf97d460a4a0bfc2e3d88,1
a07cbd5e6446949db9e540d55ab4ad36,1
8ee18f6cb7e046291c5f3305aacd9831,1
fb04c4d30cc3a207a85e91650647712a,1
896e4a81c0c4ad949b57710114ec012d,2
8a99025ba9415f84c3820348289ab75a,3
1c4458cb9dc5123bca656736469e090a,1
9093d2fa5112d905b2e5e7ef7ef09803,1
9da4c1f992f79a954391ca7e5b345b43,1
f8ba523ccc36a5eead7a46ec9819f471,1
ed4897364210960229ae8b3074c5a6ed,1
6ee82ec0c8630705e866a7111c309a3e,1
7711bc169cf06da56bf82e4fca4c41f5,1
50412781865277ab2312bed95ab4072d,1
9d57a1a1f2c2df55dd2a852847b63237,1
56b710e61aaa8bb8e15d57c01307faf5,2
59a5c0cc39563102fd5e207f8f7615d1,1
f2fd9d7b74d80ad0cc6f3439e6325d27,1
96d1f1cd0aacbee13f39be7955d6a415,1
0cf956491a194f3029d8cdfa8b292623,1
1bc21b3077a509362be981e3f8cd07ac,2
7dbcad923951fe8fe607c66e77b4819b,1
83f01ce21031a408f4ba5078928ec128,2
a81314cf84c3423d7f951945467f442e,2
d6a80ceda05045b7bdc07861982fce35,1
7bd92334dae466ff2483b04c2b43d090,1
b6e330e211676c279c6f479bd1a4ddc6,1
2b9109c9a39b455896464ce1bed47395,3
fa2f2d1fa3d7ce61a633a5ef94225edd,1
f6c7eed67ed0c3db8e5ada7b189f9dc6,1
fbea183eec44e81448c01aaa4c63fa8c,1
eabd14d27b9da93122e1acffa8c3e5a2,1
e9b24a15ea0a7455f25927d3735c5d5c,1
de7424bac0ed3075cc0bbdb0bfcf584f,1
7788202c026a5cd7cdc551efcc31a772,1
a8a6722c1dfaba366644794d6425d9e0,1
1c6b694a09f3fae9b268ffe8fc0bab26,3
fba7c136222948eeb66cf6095815ae68,1
4dc9e4eaedc27218a753930829252016,2
1099e2ca8e67158bfb8e3670df1759af,2
c91d42972ac15fab899014b36a94ee5a,3
9aba5768440c1058591eaa2beef58c29,1
c5c3118dcde14ed6f9c92ea1e5948378,1
a5382000f28d3e6b3f5e7f5bdd10b1f2,1
0f17e0bbec106dda976106e82b96e96d,2
68a54999df436e752ae1d052cbbb7385,1
c19eca9f0f298ac59b31ba258a5564b4,1
827c8809a3282bd47220e004cbfc4246,1
e892efb7d9d19a1e73716431e7407278,1
97f518f5b48016d8d0a03451032a2176,1
eb08ef189d1cf95b6e397d9587a94982,1
9d106d518be52183901285260f860636,1
f618c1fef6db6b6738954e6e5786cb37,1
50af92111d1cc3dd9110795e6d4c9ab4,1
e0e0a3865c878986a3a82124db7bbfc9,3
b22707fc0a26de122c9a1d48f440318c,1
d5e6b4c08864b2c27b815dfbdb2e8c3f,3
f41bdd3950eb73241667b3545c2470f0,1
79b44ac5a8f7601e9501895071425844,1
ca89ab3792c3e5fbb3ae778b51c59d1d,1
591727adb74e58f84f8403670095141c,1
a2f25b0c99b8620bc533a0c81866993e,2
67ee5b631e8da81d3a65a8558efa7b72,1
f2ef42eccfd3acf7db6c8bacd5d4e03e,1
0138b4edc2e8818f9d594c158bbf4f20,1
7b7bb740c3cb493fceb5db1b48839176,1
3bce8332aab36680aceeb0ebd8f8b626,2
93126fbc2451335ae6d28c1f524a36eb,1
bc612d4c3acf4a92f287291ae2e2b17a,1
164afaf4e849066070d8b89fdaff3e49,1
7404d2d31e220dc84bb19f441d24b7ce,3
67988f0f43e79bdb67e0a1450a583219,1
0f4ad974fc458c941539b72be084ceb3,1
dd9d9103985cdade8f776df7b2a9e295,1
d4ca532e8d1294fde764f709d60baa5a,1
27f2a98003f68b7bd7ddaded6ac5833e,1
11c80bed64f53ac6071ada430e61d1a2,2
eb5349b5265f59f5e67007631c96c28d,1
baa6d461142f3bbec6bd0987446a34ba,1
b71e9305263383f82fd72122f794ed79,1
bcaa84993f6b1b294bc017284c4decaf,3
72bbc56b8897561f037836489df80703,1
57eaae1e6fc24f468f1d4fe8c2beb8af,1
3b3a54916e4fad4af17bd5042f73c52e,1
a7cbfef5710711b1e980f794d91c3f65,2
edc5d9984c292ba4b5957bb77a0da2a5,2
3fd6408302ab83bf397c4679d00d5405,1
3ab85ad657deffdf8fe7cd91bbd5a93a,1
2624523e8daa7fd767e0798ad5a1a54d,2
2b7f3074e1efb0348f59af6d37a2b1b8,1
a920a205e664ace305597e64bbeb0210,2
cbcce136b922f7f32527d9545b219ee8,3
c856e83fd500753d3d6723ca0ce6be7a,2
11314882923666b501e940d03873ef1e,1
0e5e9ccd8c225d8e549158a3dae1eb12,1
4f6637e57ce3a7e7c8df9644d61a5c81,1
1561bab80d139229abff2406a20ac420,1
53c62f8415e297371c4575e62900ed74,1
a8b31f1eaab2000337e86d7c69fc8959,1
47a3c60511f1d7c722b8c9c51bcc25d0,1
1ddf4b91f6b0ce88e3f45ef364db055a,1
930bd976bb670c25f689d7d0c8a0e12e,1
0fe07be46c0469dbdb31d07014e04f5f,1
87fed2f16341d388a1ec851546ffdb8e,1
5d39e52740e6c4af88e7b649c600ad79,2
d9f62f15d94e8a669fb60dfc7ee346e8,1
a0b261dd1ca1c0b74d3a617910cfe3c9,1
275ee88e15123b793021db4dbb638ef5,4
125ef677ca85fd0a1fceaf7c9ec3e9d7,4
7429b5bea36ff8dcd6c5910a92c405e8,2
a869b422007c6d75482b0e9e0338b95c,1
eae1fd5b8bb3f93b6a67f3ce5457c72a,1
e7417d7996263530dcb6f7bcd9c4a78f,3
506cc613b9a8cbb0a28e501a6a98d673,1
573c443ca712970bb1874570b7e36af2,1
8d5fbd5cd6f5c628d4019c584951e6a3,1
4967ed4740c3108aefbcd2b9b6746459,1
0c9f8135d11eb076e98f9a722a1227cd,1
98ba9c3d9ce99d70ddb24fe3f08c03d0,1
be1246631ac70075820576de1e7750af,1
75c2f43be225832e0369cd0b959ba8c4,1
51a2d8e809659860906e6346e724d99f,3
689b9fc9a8801684e930b314b99ad07e,1
31c4dcca7de3e88b14a0cc13a603ffb7,2
d32cc6aef09e30ec3e772ddff4e21f79,1
3b4d792e0ee7c5a246282a827203d50a,1
643d23b627fbd2f650e43e6267b68b89,2
47fa1025740c54e63ad5e29eef9b64ca,2
816c5bf16b70f00c35e3f710b6058b6f,1
8a0a49fed5f8198ff27ddc32a8fef261,1
5d4d18be445a684be3ced4bba9c899f1,1
e213ed98953a909ca6387634cd831e99,3
7a96fa67cd206b25d10a0416df03296e,1
e898b5d643313b2d6b780627d5af1d36,1
4dcc2158027db321dc31748d11a54192,1
c9fe8019339e110f1c03756559706c1a,3
fd5b071815bc291f66c5044cec6fae84,1
b974b728de7cc5a11d6d2b149b8b27a7,3
9f6cb704e8e40a64cc0d299719bf22c5,1
9074a6185a1e6141cf4f9c49185a3901,1
6b05d290077ea322446b3df3024be1e4,2
e3bdd615b4425764ed94026cfc6d9b46,1
2cda8a55bb4b4be55f4bd818f4a77c2d,1
f72fa8d0b3138197a53022b425d1965e,1
7cd8d6d40da1549883f67c6cca8f2d86,1
6cf47985709fba050cb702626c36f184,1
939443f508ee8508b073a6e06cd3a571,1
36e13616c4432075b18e3c7f501afadb,1
f26c7cefe747c8d09cc4aee1c3e211e8,2
d3eb884fcb74b91d9d18da117f2b26de,1
3b2b3a59a880322127f99a35924a652b,1
44eb73baae704c0bff1d6a7678a7210c,2
be36624dcc499d1d7f574793330da982,1
4ec3a2e6d0254af444ce3f7d54bb75cf,1
81639d80f1612a5acd4321b2d8ca00f7,1
1a634d34808522148c6a8105a4d1e76a,1
9e90a3cf1362823ca0ba5be80a9d67e8,1
dce46c99979a1e844dce13c964175e14,2
2380768d8d3c4fc10e775627034f0b45,2
611d3a977b64164ea38c755104ffd4d7,2
011e6905e6f7b28c9301c2a2f3538904,1
da561d83f6205a1bc213212f9c144cb2,1
be59dad3b8b353e9fdbea6d7dd52d42b,1
c722a811911383bb2413ad9234fbd57f,3
8109dceb6537c4fa61823ddc704e363d,1
7280699c1a487cedd05cea5d2de83d4f,1
0a10946db8101625ceffd84c2c9708d5,3
cb80be4ac2def4c41b4338fe839038be,1
14985a461e4b5eec9142d2adda2f2b17,3
241a9a38a92aa29d792cf2b022183a87,1
e99f6ccb61be09ce21a1543a7670ece7,2
63d2c053b5e264fd04ba0d89aba4592f,1
3ef7498c3ab6267bd07bb05d3544cd9f,1
746ecbd810f5d457512892cd4d1bf60b,2
536eeeeb877dd7a3bcd80726588f79f7,3
acbd9af25075285c382477086e0e6560,2
ed24685722d325e4131afe4a5e6c1ffe,3
840c7566afa08b875b68769e3af05ee6,3
3d330184e9aba0c2d766abec7d0d7ab7,2
20717c8faa218a43758688256182c760,1
faf12d1e8ced164ada65be05df6962d1,1
4579de91e705e8acfe871a16b3b4b6aa,2
6013e989485eedcbadadaa1c4c459b52,1
45f8440238c947b3144c9c57858e96d6,1
9a6a35d96dc4f682904c4537fd86c842,1
7d9730e003cdf8ee5809f0072e8d560d,1
301b2fdbef26591508c8c6615bfdadac,1
b63da2f837a5e85174ed5e64fa935c4b,1
e4bc47798f0180724dbfeac8853922a4,1
514d3b98d745c6e3ccb88315b0f6e85a,2
8aaaa8d82e84f0578c2ed71c52346da9,1
a99196bd3942ebd98e59ba500c4556c2,1
b4c60c951eaddf8c810932191276e7d9,1
d00f0272802a696657eeb5a6333a85f5,1
78acae5406a1a19c986ab8fdd5da987e,3
3223f491a0f5977763743b9ebf12d719,1
ddce78e6f6c85e2b2d5e309f78148786,1
5e2463ee176ef4d4adcb83a66c2c0504,1
9d46028aee91c43185be7c56f7009347,1
9729bde4251d30b1db70e4c01aa749d6,1
49aa2dc420aa80699551ffabc08699d5,1
4fdaa70c4e6f83105e9b9f8a073ca395,2
b52701f5006bbc803c28eb78591885cb,1
998c05be4fd85845ff0ba2c578c6726a,1
f6743a099c856fffe7c4425a25d4c414,1
1865ee441d9816183553ac2d979af801,1
25c2805b431fa6f6dd5b4b5deef3b393,1
293bdc31ed267acec8df50eb4e4b9a6d,1
cfe56e5240b031ddaa3ed96a9aadf2e4,1
79c18ec88e3d4a3650837e44dadbdeef,1
8c35db4e136850d97a8650fc0a177e27,2
6781bfa2dbc12e8ceb2ea90f342d3c2a,2
730086adb61dcc9d881d04a1a5718be5,1
cabdab24a5d6c583d7ac0fc0bdd185f7,1
cb5c3bee2fedf8c1be504fbcd06c0d2c,2
98438791f4b3956adea2bd24545b80e3,1
5b416cbfa777a7df47e898d329722e19,1
475466b882ed396887ccb3af92e5cccc,1
ba11523047b0dc8febb483707fdec4dd,1
44ea12782614eea7f6fdd4f0ab6ed693,1
5216ca995e42cee9bfb5fb3ee00ad161,1
a55ef527eb252a5e086b6b274676786e,1
eda58ac3ae241df1c115d40bb570c4cb,1
480993630d757756c20416ee542417bc,1
54e30987a7aaa2dfe05879cfcc1a36b9,1
33186f73be372d6576f4fc6fe80e4268,1
b2377276c49a830bc50de393e2058650,1
290c58d3b65b9c5dfc30f25a026aae09,1
a4f9ea066a5c9eaecc97abcfbdbcc694,2
5f22dd6fe7a2cb8b07aba021350b8334,1
aa51caf6b45acc8e46e6426e2489c015,2
713b123d22bd25406e369466c006a14f,3
c409ba91882b88e4ddc2934656b4c051,1
17822154cddf7f2372d9d1e7d0ee66ac,3
25d5a38ce9de720c2d19f90d3c414fc6,1
d72434e38d42f3f2bf3d9a1f451ca5e7,1
e6c1eedc46ad60b4a55989aa4ee62eb6,1
925e9f49fb3e246f5ad399fdff63b99a,2
eda4d73c1b0fdef4499f805827e57905,1
83f26a6b6531090d99de43f8fc76bd8f,1
cdea3c3dca709c7640b40830ffbb8583,1
08f7015c8fe23d6b973876e3abb46f9a,3
255af42ccf8a26428d3b6704d403872f,1
b7f66ec765c803920e0a4cb5cf98fbe6,1
011e10f8a25fbb7772784b8ada133bb3,2
eb676f40d01b2c82b8b2f234f4e01e5f,3
a347ab7b9aed2a669d8d8b51b418f977,2
57b3c13ad923737b6b8e3dd0e4a4fa3c,3
390592da6a2207036496e574788f4e6d,1
84b10dad75b3b911dad8b85563f7ec80,1
421193915dd20e42aeebe81a82549db7,2
c6667f245d3e17149e1ad84bc4b0cf02,1
080ff3a34e25e77d761510e41e6dbc85,1
c26ce820d0bb27f29d773835df8ab6d3,3
de899051ef6228e9fe19b3e2f53741ea,1
80d14e7271265765ba657c10a59c4692,2
dcefae85bad62bae066ce2f681df81c7,1
8e4857c1bffa3aa9723d1bcfbe8f8f59,1
56e70d1112ad27da959b99a1de54f60e,1
edabc86c61acb3855292b368758164d7,1
121899022326b40cf2b4a16f8ae71392,1
9032651ee2150efe97431846145bc170,2
8b2566c51b63491fef4afbc876061f63,1
24af9ec8682b4551e3218d5082880b6c,2
4992a57220a4e3fa83742d503744580b,1
bd537c32e31838346c52fc66c392b1d2,1
70eb056543d81e2cc20b62fe1127a2a1,1
158b13a5e0c0581b351c04414cd26ba9,1
4648743c3449e0cb14e3777c2eab5e89,1
19a424f9566478d9828d601c6b79f932,1
80ba37c4c5def95f8e2c108277159ead,1
da6a8c02c1dbe84b1fce95674a9b9635,1
eaee9fc987fd9fc974b8212cf7165214,2
914140740d2e51e510836f36d3e30f4b,1
76520544f4737fe4f7c821085d0c1bfa,1
a7826cc65733ef8a2b5cf78991053937,1
87d647de54eb6eee963c352de8f532ed,1
1470abb74739125d0f7e469aeeacd95f,1
8e261c8b3950a38b8a8d0a10d11ac466,1
c4def24d4e9cea12f3f0a8a0ca43afda,2
aca22e6657e4eddbcdc3233033fcc66f,1
2bc76e6f91a860e38d25b8fbebe7e97d,3
7757ace6c5c71b9080284797ac03c37a,1
59c14d2b80801dc86c1145d45d56957c,1
ba308a4e7b5873cc34d42708ffdc0bf2,1
30304133055c467d18ea9a4465ef3b5e,1
e292321c5564399233dd7314eef4587e,1
58ab4257cbdb7c2021a954410d08ff84,1
4fdfd23729d92ab27951c129deea642e,1
52bf102a8ce5e5aa35a1b2be041bca12,2
42a76a7038806b25cfe6a4c0f9952b39,1
d1c9fa656bcaf3f87e71acaf4380b3a7,3
9abf8ae66d0973819a2d2d36bccd9191,1
14f9da4a1a2c94f184e1432177b7915e,2
81463d4db8ce8f8574f1225f3c07aa6c,1
07132933b1995a293e2be4984ef2b752,1
0caee81d38f5e0ae3f04a187ac0f0d32,2
ac47ca5ec4318b69fe7c48fe1508f74a,1
fba8d3b5ad4d831c929ef190b8e53ac5,1
25b06e9e7f08bc7b53c6df8ec02b7c54,2
ed621d6b379c959e36bc4cfc2c9a8490,1
0ac345a82b4fed046b69d78722a4149c,2
8a0d9dd4089cf8038e66e4a5da3451dd,1
63db5201ec48286fcdd93427a24e496a,3
d02e049079fb8da99462acadde284581,1
59ea1c3d90d5b7a11d6fd6140ba32300,1
2a9c8c6831c647a514bddda783aa0e84,1
78c1fb3c50e83c0f02a71c62362bc750,1
e956a425d4d403102f6db6b28ea61d7f,1
45f7db6b16e2ad0a79ec66ccffcd083a,1
c3c31889b2b50a0b41e0542dd3ecb56a,6
f5de2d677d5a53c4b00672750a25bf20,1
e09f13f193b7904630a9777d5428c247,2
4a33376ff20fc7d6cacd172514260692,1
1a744dba84322e7132175bee8a5fd77e,1
e9c7d136f3c1a8f9880abdff0c4ca34f,1
17f806135b3d2b18047da6a5a582e4a6,1
ec861349e1a65ce7f0e24d4fc163242f,1
887070b273e401be76c2a78bdc542aa0,1
725b0ab4cfc7f5bda14be7a23f2e546c,1
1817c127649a445216d98c18fce270f9,1
8a64d8eee5388fad9819c1ad49d44330,1
de87f215b4a23a859531839a24b4db2c,1
68d6e9e14383b29a0b2b39304c0dbc34,1
ae72dba61e258e57509ad836587a00c7,1
f2743023e3bfd73fa9baf4db8a48f299,2
b218b8f86bbfa8107c59080df41cc21e,1
85a4ac005c595c10cf7bca8d798c5ff9,1
a58c0c9e0ccf91b44e18cd8e6abd7d7b,1
fe7e38923e9506d03327e0e9c1f3dea7,3
141ece3e922aa5338b7901593e122432,4
a48ab8276dceb8818b10a16f0465def2,1
0a403db41b0def2fadaeb309717f3ef7,1
89772c860c9fbd17ccd73b903a2c40c5,1
047cc3d55e37e39d3ad29201d7c77435,2
404316de2e8ade40e4288c4822002b3c,1
89abc4011f73eb43cbf0bf3db2401704,1
f17e58e36c71ff46bd635743dcacd21f,1
2e8cff7044d510c6dbb12424f51cd485,1
515d15ad8be4a85c7a1948f72f6cd758,2
bafc8c859a860f2349409e23ecb78ffa,1
7827d172fdf2185978863eb87542dd41,1
57b8ef666ea39ce9253333dddd2f3581,2
498c68982916f76035017c07977ed124,2
de0e759dd445445432b61815e512180d,1
34f596723ff8f834b2e3861e5f3a401c,1
a379f1b32eda97422d616e96547ff1ae,1
466b24bbd2c392c0307597897e964ac4,1
19f9e60d4696da59ae37310117d73d57,1
e354387696f1df25fd9938d93b286623,1
e6c9011416fe2e898cb1726a369d2229,1
f1e63b14afd8faf726b57653651ebeae,1
5ad4ffad545af8e279101d52bd189173,1
625ce96ea00d726f7e7913db7cd55e4c,1
0ed1f893a0cb9e08575c388f70a80c2a,1
640dd71a6247a6d5091bde410174f572,1
3916ed4a8280fd3a75054e5057ad0f8e,1
79f07f0deda4be566c899e1b5238c3b3,1
0a0dcb22acd4425e9bf7c90271c8b4b5,1
97fc5e1a08714820c6295ace7f62c953,1
df4f475108888dd35636eda01d20c09e,2
97e6e100adf7fe3f17e94cbdb6a31024,1
465f567a3125fce4aa166ba19cc0de86,1
c14d914cb67e492cd19fcec3973fe3c7,1
fca565c2dbadc97b1f49d49660a386df,2
7fb1dc3b7358bcf393b649ad0290b9f2,1
d08ae81eb9b5eba7836e5945cbc8af17,1
430251b4cec9d5be625e9aba3f0bb535,1
54cf9badc78ba047d66129eb9711590c,1
4e89207407dd039748bf612d26d62890,5
832779bf823c67b545ce7bf8a6ccfbe9,2
8cc22211ad02b854fbb4a80fc9c46a25,1
02a5ded53334d91f392ead5495e6478a,1
305a0856b1f46052bcbaf5d453128fd1,1
7fda75304ec3cc77661feb82e5f12e4e,3
14a4c105b7deff409fafbdba743e8b7c,1
d5596dddc9902cd5459e20127cd7a4b7,1
6185ae060df773263a4149b8a558e6ff,1
2cff01d6d6dbf3258e2e0bf2f44c26e3,3
97c88a7aa1cd3c683bee0178eb8fbf54,1
fba556a854517b54cbd6dd3baa2971d4,1
e03a8b6128cc98a5b6100fb1568e1c29,1
5db94d4298baea4f7c091bb19e9846af,1
acb457a1ddb4306412c960a633a65f72,3
1c57317309d797d6b1f5a64e78eb7dd9,3
a71bb66b2b26284562eb196688a32762,1
3f3357ce38dbe25e92a3b2ea7356f4b9,1
10e9f8ad03ce29620da8f05b078cfc23,1
11b9a5c2c5fedeff2f68963ecd5df9d9,3
70c4b286daf29e970572b38587161a92,1
9d40076d989258794f454bd679b90fcc,1
3cb55e69718c679e153df70cb528f22b,1
ebd24dd09608ef1362e8ef0b6c69a4fe,1
ebf697d2a33a46f828983d815e489443,1
6d41562e1f561f28c23b090955f97101,1
382ee77b914461ee9781695add3e1f3a,1
b397ac9c233a7c89140b739b2c33c2ce,1
9fd5dbb7ee2625faf35474203a4effe3,3
5811afd5726cb9f443aa574194429e48,3
9a27cc5317612b1c1da4c77eae6e7602,1
3e49d210895e4b0529d2caf57b9255bf,1
9a92197b5f700082e891bd502f0ac9d8,1
fd7978d92b7f874f244277c876a257dd,1
d98ecdeacd53601fb4ab3cb83eeb35a5,1
5f56c0f768636e87a87e099994635b39,1
cf941605d822d2674e65ab5c8edeb8d2,1
45129537934e487a6e2a4f0517d8f7a3,1
3cabc8cb15055fcb2ca69549965e3a30,1
6917179b3bd7fd773427bbf3ab82ed38,1
c0c8f80521564cf7603b2cc1eab28597,1
e050f5d895cfac467177db51ac4b616a,1
1cd1d1b37162bcbff5713871a735f407,1
89c48f5a4af01b4cb0310a5f7f5e54fb,1
3f4b8aa688016d3cabf960f346062752,3
3581f215ac93844aa1f9273752347d66,1
cd25d199983a85f8a1557b7e8e4774d7,1
17e1f04fde17c440b12afe41aa55f249,1
af091fe17317cf96b544824699bbe63a,1
c2d578d65efd1e7b70cbbf0b63394be1,1
64151beb57d66d98552d4338f5191965,1
6c1ea49374537589867ff034274dabc1,1
7d9342d084bc4e130e237f9a1dbe0735,3
96767978a165ea056a9a78ed6801cfa8,1
e388bbf15d8fd09f1d03fe0b55e32689,1
79d875d46581e378af9da9b15cb32668,1
c78c0df120101d46ac1c2cff94ba72a0,1
34568a8fb107d953c9fa492841b0f27a,2
01fca7d66c031914ee86cc6bfb83ce94,1
d0493ca1a9ccbd7af21a0a08a1a98a1f,1
515e8eb42b2a355d234ec12c83f88256,1
cbe409d27628d7d49814f756277a4cd1,2
a22f01fc28a71668a2c40c7d8e678716,2
213ff22d4c0cb27f121eea5e0eb483b2,1
32247d18b94a4baeb11a42e9bee1a963,2
f87fac0587d674e089d69d4ad4e9d0cf,3
54e5928dd3bba727a15c018c05d3a64c,1
0fcd30ff1883cf2e6252b7318b542fdb,1
7e82ca8a8aebbce5aeaf95d95ce89a59,1
b1d0caf2810451ca2dddbc4903363144,3
b31ab34b06e0ab2955640c48ad572595,3
a967e65f3edf64f32a787646b511931e,3
8f68f619c9ea65b05b1ed6787c27bf63,1
1f82135c08f7215f995ff9ad4de09009,1
47f654f5f90a3a49c7079f38402eda1a,1
bcb2ca828c644a5427d4fa5f7465a330,1
112ff08a9588eb4602901a4082290513,1
17ab27f6a58997f53dfdf71b985450f3,1
705f542f8a5158673344ab2aa048d419,1
27f0953df426271f4c38ea6685edcff0,1
a266c4c1e07c046b5cf7b7cb95679aa3,1
92e3b1fe7da878f5a00f40c6c7e8c5b9,1
54b8413946d33244373dd608348088ea,1
56b3f85df8d04a17ddbbd853e126d9d9,1
69829d3fcd8be5af1d38850b91ba2962,1
c43508eed06b60edcd8d1c7837d88d19,1
308f7557e13de3b5166875a42667390b,1
82998460b3ce15a8a1959776240e895a,1
3bf4e18661a6e9a1c2547d9c6c2cbd95,1
d036827f2a78b96d2f572e7a10deed86,1
83f6a227e63fe2cbe6e7c826bf5de8b1,1
0958c3d9417bf96132da90fb3678a754,1
d746d67afb3018f615c290203c9523b1,1
c97326e45f3ae8607bc34365fc759fde,2
3e064f6b62c4d039bfaf8cfcc9cabbac,1
8cdefdac3098cadb0c9dfa1fb8a181cc,1
2b9668f9baa99507aed832b2f07f9a40,1
de63f5de275a287ce0cd8c778b7057f6,1
83661624915dc313386333b36e2146f4,1
27cf338aa092e89c7e384da89024cc9a,2
b26ddf976548fe8a1d495a8f80f3aa1f,3
058edea08ac0303dd8858dd784b00097,1
